 sampling:128, subject:ethan                                                                           , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, chan:40, units:emotiv,,,,,,,,,
3462.563965,4382.563965,3660,3982.563965,4044.102539,4143.589844,4200.512695,4191.794922,4226.666504,4275.384277,4130.256348,4260,4391.281738,4200
3454.358887,4382.05127,3658.974365,3984.102539,4033.333252,4141.025391,4195.384277,4192.820313,4236.410156,4274.871582,4135.384277,4265.641113,4394.358887,4198.461426
3451.281982,4386.153809,3662.05127,3985.640869,4028.717773,4140.512695,4193.846191,4192.307617,4227.179199,4264.102539,4130.256348,4267.692383,4391.281738,4199.487305
3437.435791,4369.230469,3647.179443,3974.358887,4026.153809,4140.512695,4198.461426,4190.769043,4200.512695,4240,4115.384277,4245.641113,4368.205078,4196.922852
3430.769043,4356.410156,3642.05127,3969.230713,4025.128174,4138.461426,4203.589844,4192.820313,4198.974121,4232.307617,4113.846191,4238.974121,4357.94873,4197.94873
3448.717773,4373.333008,3658.461426,3977.435791,4038.461426,4141.025391,4199.487305,4193.846191,4210.256348,4248.717773,4123.589844,4258.974121,4376.410156,4204.615234
3447.179443,4376.410156,3658.461426,3972.307617,4038.974365,4143.589844,4192.820313,4191.281738,4205.641113,4246.153809,4123.589844,4263.07666,4377.435547,4200.512695
3417.435791,4352.307617,3640,3955.897461,4008.205078,4139.487305,4194.358887,4190.769043,4197.94873,4212.307617,4117.94873,4244.102539,4351.281738,4190.256348
3410.256348,4350.256348,3640.512695,3956.410156,4004.615234,4139.487305,4197.436035,4191.794922,4200,4203.07666,4119.487305,4239.487305,4343.07666,4189.743652
3445.640869,4383.589844,3669.743408,3973.333252,4050.256348,4147.692383,4199.487305,4192.307617,4218.461426,4240.512695,4133.846191,4267.692383,4372.307617,4206.666504
3476.410156,4410.769043,3703.076904,3982.563965,4074.358887,4151.281738,4198.974121,4192.307617,4236.922852,4275.897461,4153.846191,4300.512695,4407.179199,4220
3432.307617,4364.102539,3672.820313,3961.53833,4017.94873,4142.563965,4196.410156,4192.820313,4196.410156,4226.666504,4134.358887,4259.487305,4367.692383,4192.820313
3382.05127,4309.743652,3622.05127,3939.487061,3971.281982,4134.358887,4196.410156,4192.307617,4156.922852,4172.820313,4104.615234,4206.153809,4312.307617,4164.615234
3409.230713,4334.871582,3635.897461,3951.281982,3992.307617,4139.487305,4198.974121,4193.333008,4182.05127,4197.94873,4122.05127,4227.692383,4330.256348,4181.025391
3461.53833,4391.794922,3683.5896,3972.820313,4040,4150.769043,4196.922852,4191.794922,4219.487305,4248.205078,4152.307617,4272.820313,4375.897461,4205.12793
3457.94873,4385.12793,3682.05127,3967.179443,4052.307617,4150.769043,4195.897461,4190.256348,4206.666504,4248.205078,4143.589844,4264.615234,4369.743652,4197.94873
3484.615234,4402.563965,3705.640869,3972.307617,4082.563965,4151.794922,4197.436035,4190.769043,4217.94873,4274.871582,4151.794922,4293.333008,4397.94873,4212.307617
3531.281982,4454.871582,3752.820313,3991.281982,4119.487305,4160,4196.922852,4191.281738,4250.256348,4318.974121,4175.384277,4349.230469,4449.743652,4227.179199
3530.256348,4462.563965,3756.923096,3995.384521,4117.436035,4160,4193.333008,4191.794922,4260.512695,4320.512695,4177.94873,4355.897461,4452.820313,4214.358887
3486.666504,4409.743652,3717.435791,3976.923096,4063.076904,4150.256348,4193.846191,4193.333008,4230.769043,4273.333008,4162.563965,4308.205078,4409.743652,4191.794922
3476.410156,4387.692383,3707.179443,3965.128174,4042.05127,4149.230469,4198.974121,4192.820313,4212.307617,4252.820313,4156.922852,4287.179199,4391.794922,4195.897461
3501.025635,4409.743652,3728.717773,3972.307617,4078.974365,4154.871582,4201.538574,4190.769043,4242.05127,4277.436035,4162.05127,4306.153809,4406.666504,4207.692383
3522.05127,4433.846191,3751.794678,3983.076904,4101.025391,4155.384277,4195.897461,4193.333008,4276.410156,4299.487305,4176.922852,4330.256348,4428.717773,4214.871582
3519.487061,4438.974121,3757.94873,3984.102539,4089.230713,4153.846191,4193.333008,4194.358887,4273.846191,4294.871582,4188.717773,4334.871582,4434.871582,4208.717773
3517.435791,4446.153809,3767.692139,3984.102539,4098.974121,4158.461426,4196.922852,4191.281738,4279.487305,4312.307617,4194.358887,4343.589844,4441.025391,4212.820313
3528.205078,4452.307617,3785.640869,3985.128174,4117.436035,4164.102539,4198.974121,4189.743652,4301.025391,4340,4197.94873,4357.435547,4456.410156,4228.205078
3527.179443,4436.410156,3773.845947,3976.410156,4103.07666,4163.589844,4197.94873,4191.794922,4287.692383,4319.487305,4191.281738,4336.410156,4443.589844,4224.102539
3508.205078,4412.307617,3746.153809,3966.666504,4078.461426,4156.922852,4195.897461,4193.333008,4255.897461,4279.487305,4183.07666,4304.615234,4414.358887,4202.05127
3485.640869,4393.333008,3739.487061,3965.128174,4059.487061,4151.794922,4196.410156,4193.333008,4238.974121,4254.358887,4178.461426,4291.281738,4397.435547,4193.846191
3510.769043,4415.897461,3768.205078,3972.307617,4081.53833,4153.846191,4196.410156,4193.333008,4254.871582,4274.871582,4185.12793,4309.743652,4414.871582,4212.307617
3550.769043,4448.717773,3789.743408,3976.923096,4110.769043,4160.512695,4200,4192.820313,4271.794922,4308.205078,4191.281738,4327.179199,4433.333008,4222.563965
3553.333252,4450.256348,3791.281982,3978.461426,4102.563965,4159.487305,4202.05127,4192.307617,4265.641113,4311.281738,4192.307617,4325.641113,4437.435547,4217.436035
3537.435791,4434.358887,3785.128174,3978.974365,4083.076904,4154.871582,4200,4192.820313,4253.846191,4289.743652,4186.666504,4313.333008,4431.281738,4211.281738
3575.897461,4466.666504,3815.897461,3991.794678,4120.512695,4162.05127,4195.897461,4192.820313,4280,4316.410156,4200.512695,4342.563965,4462.05127,4231.794922
3597.94873,4488.205078,3837.435791,3998.461426,4131.281738,4167.179199,4197.436035,4192.820313,4290.256348,4331.281738,4212.820313,4362.563965,4485.12793,4240.512695
3575.897461,4479.487305,3831.794678,3993.333252,4113.846191,4163.589844,4199.487305,4193.846191,4274.871582,4314.358887,4208.205078,4348.205078,4475.897461,4235.897461
3567.179443,4474.871582,3825.640869,3991.281982,4121.025391,4164.102539,4200,4193.846191,4272.307617,4317.436035,4202.05127,4340.512695,4469.230469,4237.436035
3573.333252,4465.641113,3824.615234,3989.230713,4117.94873,4166.666504,4200,4191.281738,4276.410156,4321.538574,4198.974121,4337.436035,4468.205078,4236.410156
3549.230713,4430.769043,3800,3973.333252,4080,4158.974121,4200,4192.307617,4257.94873,4283.07666,4184.102539,4304.102539,4438.974121,4216.410156
3545.640869,4433.846191,3797.435791,3968.717773,4080,4155.897461,4197.436035,4193.846191,4260.512695,4270.256348,4186.153809,4303.07666,4434.358887,4215.897461
3576.410156,4463.07666,3826.153809,3981.025635,4103.07666,4164.102539,4196.922852,4192.307617,4276.922852,4295.897461,4203.07666,4333.846191,4458.974121,4232.307617
3617.94873,4492.307617,3862.563965,3996.923096,4130.769043,4172.820313,4200,4189.743652,4293.333008,4332.307617,4217.94873,4359.487305,4488.717773,4249.743652
3652.307617,4516.922852,3890.769043,4007.179443,4156.410156,4176.410156,4201.538574,4192.307617,4315.384277,4365.12793,4228.717773,4383.589844,4517.435547,4260
3668.205078,4521.025391,3904.615234,4011.281982,4153.333008,4175.897461,4199.487305,4196.922852,4325.641113,4371.794922,4232.820313,4395.384277,4533.333008,4258.974121
3685.128174,4533.333008,3921.53833,4015.384521,4162.05127,4176.410156,4197.94873,4194.871582,4330.769043,4380,4234.358887,4398.461426,4545.12793,4262.05127
3706.666504,4566.666504,3946.153809,4022.563965,4190.769043,4180.512695,4196.410156,4190.256348,4341.025391,4403.589844,4240.512695,4415.897461,4564.615234,4273.333008
3706.666504,4568.717773,3951.794678,4022.05127,4187.692383,4178.974121,4193.846191,4190.256348,4331.794922,4398.974121,4241.025391,4422.05127,4567.692383,4270.256348
3676.923096,4524.102539,3920.512695,4007.179443,4165.12793,4173.846191,4196.410156,4192.820313,4298.461426,4366.153809,4221.025391,4382.563965,4534.358887,4253.333008
3672.820313,4514.358887,3905.640869,4004.102539,4175.897461,4179.487305,4201.025391,4193.333008,4306.153809,4371.281738,4210.769043,4368.717773,4524.615234,4255.384277
3692.307617,4537.435547,3924.102539,4013.845947,4180.512695,4184.102539,4198.974121,4195.384277,4333.846191,4385.12793,4220,4393.846191,4544.615234,4266.153809
3714.358887,4557.94873,3953.333252,4021.025635,4181.538574,4181.538574,4192.820313,4196.410156,4348.717773,4403.589844,4234.358887,4418.974121,4568.205078,4271.281738
3699.487061,4546.153809,3944.102539,4010.256348,4170.769043,4181.025391,4194.358887,4192.820313,4335.384277,4402.563965,4230.256348,4408.205078,4555.897461,4260.512695
3691.281982,4540.512695,3943.076904,4008.205078,4166.666504,4184.615234,4200,4191.794922,4322.05127,4391.281738,4226.153809,4402.563965,4548.205078,4263.589844
3720.512695,4558.461426,3970.256348,4022.05127,4191.281738,4187.179199,4202.563965,4194.871582,4331.281738,4408.205078,4234.358887,4417.94873,4569.230469,4278.461426
3754.358887,4580.512695,3993.333252,4030.256348,4218.974121,4188.717773,4198.974121,4195.384277,4351.281738,4443.589844,4246.153809,4437.435547,4593.333008,4282.563965
3742.563965,4570.769043,3986.153809,4022.05127,4193.333008,4189.230469,4196.922852,4194.358887,4334.358887,4424.102539,4238.974121,4427.692383,4583.07666,4266.666504
3733.845947,4572.820313,3991.794678,4016.923096,4188.717773,4189.230469,4196.410156,4195.384277,4325.641113,4404.102539,4230.256348,4422.563965,4581.538574,4270.256348
3741.53833,4580.512695,3999.487061,4018.974365,4210.769043,4189.230469,4198.461426,4196.410156,4341.025391,4414.871582,4229.743652,4424.615234,4585.641113,4278.461426
3751.794678,4578.974121,4000,4023.5896,4202.563965,4191.794922,4200.512695,4195.897461,4342.563965,4417.94873,4234.871582,4424.102539,4583.07666,4278.974121
3751.281982,4573.846191,4005.128174,4020.512695,4179.487305,4191.281738,4200,4195.897461,4332.820313,4409.230469,4229.230469,4417.94873,4578.974121,4273.846191
3768.717773,4597.94873,4040.512695,4025.640869,4202.05127,4192.307617,4195.897461,4196.410156,4365.12793,4434.871582,4234.871582,4439.487305,4606.153809,4286.666504
3810.769043,4645.641113,4089.743408,4043.5896,4242.05127,4201.025391,4193.846191,4196.410156,4403.589844,4479.487305,4260.512695,4483.07666,4656.922852,4305.641113
3811.281982,4650.256348,4089.743408,4043.5896,4241.025391,4205.12793,4196.922852,4193.846191,4393.333008,4471.794922,4267.692383,4481.025391,4661.025391,4301.538574
3775.897461,4616.410156,4057.94873,4030.769043,4225.641113,4196.922852,4199.487305,4193.333008,4371.794922,4434.871582,4255.384277,4442.563965,4625.12793,4289.230469
3786.666504,4617.94873,4065.640869,4034.358887,4234.358887,4197.94873,4200,4194.871582,4377.435547,4438.974121,4254.358887,4436.410156,4627.692383,4297.94873
3847.692139,4671.794922,4118.461426,4052.307617,4269.743652,4213.333008,4200,4194.871582,4410.256348,4500,4271.281738,4487.179199,4685.641113,4317.94873
3850.256348,4682.05127,4127.692383,4051.794678,4263.589844,4216.410156,4198.974121,4194.871582,4410.256348,4508.717773,4270.769043,4504.102539,4697.94873,4308.717773
3816.923096,4658.461426,4103.07666,4043.076904,4223.07666,4205.12793,4196.410156,4197.94873,4383.07666,4465.12793,4254.871582,4473.846191,4663.589844,4292.820313
3811.794678,4650.256348,4093.845947,4040,4204.102539,4203.07666,4197.94873,4196.922852,4373.846191,4449.743652,4240.512695,4446.153809,4648.717773,4290.769043
3831.794678,4662.563965,4112.820313,4044.615234,4222.05127,4209.230469,4201.538574,4193.333008,4388.717773,4477.94873,4241.025391,4455.897461,4669.743652,4300
3825.128174,4648.717773,4105.641113,4038.974365,4207.179199,4207.692383,4202.05127,4195.897461,4371.794922,4465.641113,4235.384277,4449.230469,4664.102539,4295.384277
3821.025635,4640,4096.922852,4031.281982,4178.974121,4205.641113,4194.871582,4197.94873,4361.025391,4446.666504,4228.205078,4435.384277,4651.794922,4288.205078
3827.692139,4644.102539,4112.307617,4032.307617,4172.307617,4207.692383,4193.846191,4194.871582,4372.307617,4455.897461,4228.717773,4429.743652,4654.358887,4287.692383
3831.794678,4644.615234,4128.205078,4034.871582,4187.692383,4207.692383,4198.974121,4194.358887,4360,4449.230469,4232.307617,4419.487305,4654.871582,4291.281738
3825.640869,4632.820313,4121.538574,4028.717773,4188.717773,4204.102539,4201.538574,4200,4334.871582,4422.05127,4221.538574,4399.487305,4640,4287.692383
3848.205078,4648.205078,4141.025391,4034.871582,4192.307617,4207.179199,4200.512695,4201.025391,4353.333008,4442.05127,4218.461426,4416.410156,4657.435547,4299.487305
3867.692139,4662.05127,4165.12793,4044.615234,4196.922852,4209.743652,4201.025391,4200,4369.230469,4461.025391,4219.487305,4435.897461,4676.410156,4304.102539
3871.794678,4667.179199,4173.846191,4047.179443,4202.563965,4212.820313,4199.487305,4198.974121,4364.615234,4455.897461,4218.461426,4437.435547,4678.461426,4301.538574
3886.666504,4685.641113,4192.820313,4051.281982,4208.205078,4216.410156,4196.410156,4197.436035,4371.281738,4466.666504,4223.07666,4449.743652,4693.333008,4311.794922
3902.563965,4696.922852,4216.410156,4054.358887,4217.436035,4215.897461,4197.94873,4196.410156,4375.384277,4480,4224.615234,4460,4705.12793,4323.07666
3899.487061,4680.512695,4216.410156,4049.230713,4220,4214.358887,4203.07666,4195.897461,4368.205078,4480,4213.333008,4449.230469,4694.358887,4314.871582
3904.102539,4669.230469,4213.333008,4047.692139,4212.307617,4215.384277,4201.025391,4195.384277,4369.743652,4485.12793,4207.179199,4447.179199,4692.307617,4312.820313
3920.512695,4680.512695,4228.205078,4053.333252,4219.487305,4218.461426,4193.846191,4195.897461,4375.897461,4485.641113,4212.820313,4460.512695,4704.615234,4316.410156
3903.076904,4673.846191,4228.717773,4050.769043,4216.922852,4218.974121,4195.897461,4199.487305,4363.589844,4459.487305,4209.743652,4450.256348,4685.641113,4304.102539
3911.281982,4685.641113,4247.179199,4054.871582,4222.05127,4220,4201.538574,4198.974121,4370.769043,4477.435547,4219.487305,4462.05127,4692.307617,4314.358887
3950.256348,4705.12793,4275.384277,4063.5896,4233.333008,4219.487305,4198.974121,4195.384277,4384.102539,4511.794922,4231.281738,4483.589844,4724.102539,4331.281738
3961.025635,4706.666504,4285.641113,4064.102539,4241.538574,4217.436035,4198.461426,4195.897461,4386.153809,4516.922852,4231.281738,4491.794922,4731.794922,4327.179199
3943.5896,4696.922852,4288.717773,4063.076904,4231.281738,4219.487305,4200,4200.512695,4385.12793,4511.281738,4229.230469,4498.974121,4722.563965,4320
3954.358887,4710.769043,4312.307617,4075.384521,4235.897461,4223.589844,4194.871582,4200.512695,4390.769043,4522.05127,4235.897461,4517.435547,4734.358887,4325.12793
3960.512695,4712.820313,4322.563965,4078.974365,4241.025391,4224.102539,4193.846191,4196.410156,4384.102539,4515.897461,4227.179199,4514.871582,4727.692383,4317.94873
3956.923096,4703.589844,4328.205078,4078.461426,4237.94873,4222.05127,4199.487305,4196.410156,4374.358887,4511.794922,4215.384277,4515.384277,4715.897461,4320
3962.05127,4697.435547,4332.820313,4081.025635,4230.256348,4220,4201.538574,4194.871582,4356.410156,4515.384277,4205.641113,4514.871582,4712.820313,4327.692383
3994.871582,4718.974121,4354.871582,4091.281982,4252.307617,4222.05127,4196.922852,4192.820313,4370.769043,4543.07666,4205.641113,4530.769043,4731.281738,4333.846191
4012.307617,4728.205078,4376.410156,4097.436035,4263.589844,4225.12793,4194.358887,4197.436035,4396.410156,4560.512695,4210.769043,4554.358887,4743.07666,4331.281738
4017.435791,4731.794922,4384.102539,4098.974121,4261.025391,4227.179199,4194.358887,4200.512695,4394.358887,4553.846191,4220,4562.563965,4745.12793,4334.871582
4029.743408,4743.07666,4392.820313,4101.025391,4277.436035,4224.615234,4198.461426,4198.974121,4386.153809,4556.922852,4224.615234,4563.07666,4748.205078,4337.436035
4048.717773,4746.666504,4421.025391,4107.179199,4295.384277,4223.589844,4200.512695,4197.94873,4401.025391,4583.07666,4228.205078,4578.974121,4760.512695,4338.974121
4042.563965,4723.589844,4428.205078,4108.717773,4277.436035,4225.641113,4198.461426,4198.974121,4397.435547,4576.410156,4220.512695,4576.410156,4749.743652,4327.692383
4043.5896,4720.512695,4426.153809,4110.256348,4274.871582,4228.205078,4193.333008,4197.94873,4389.743652,4568.205078,4215.384277,4572.820313,4741.025391,4325.641113
4076.410156,4747.179199,4457.435547,4121.025391,4292.820313,4230.769043,4193.333008,4200.512695,4402.563965,4593.846191,4231.794922,4602.05127,4764.615234,4337.94873
4105.12793,4760.512695,4485.641113,4135.897461,4299.487305,4235.897461,4199.487305,4201.025391,4409.743652,4605.641113,4250.256348,4628.205078,4781.538574,4348.205078
4122.563965,4768.205078,4495.897461,4146.666504,4314.871582,4240,4201.025391,4198.461426,4425.12793,4618.461426,4251.281738,4646.153809,4787.692383,4354.358887
4128.205078,4766.153809,4506.153809,4145.641113,4323.589844,4237.436035,4201.538574,4198.974121,4436.410156,4633.846191,4243.589844,4656.922852,4792.820313,4357.435547
4143.589844,4770.769043,4530.256348,4149.230469,4325.12793,4235.897461,4202.05127,4202.05127,4436.922852,4640,4244.615234,4666.153809,4803.07666,4356.410156
4156.922852,4771.794922,4540.512695,4157.94873,4334.871582,4236.922852,4201.538574,4202.05127,4432.307617,4634.358887,4235.384277,4670.769043,4799.487305,4350.769043
4177.94873,4778.461426,4556.922852,4165.12793,4353.333008,4242.05127,4198.461426,4199.487305,4441.538574,4652.307617,4230.256348,4691.794922,4806.666504,4356.922852
4187.179199,4773.333008,4569.230469,4165.641113,4341.025391,4244.102539,4199.487305,4199.487305,4426.666504,4648.717773,4224.615234,4692.307617,4797.435547,4353.333008
4199.487305,4770.769043,4583.589844,4173.333008,4343.07666,4244.102539,4200.512695,4200,4411.794922,4640,4212.307617,4692.820313,4783.589844,4353.333008
4221.025391,4769.743652,4595.897461,4183.589844,4364.615234,4245.641113,4200,4202.05127,4411.794922,4650.256348,4200,4706.666504,4786.666504,4361.025391
4250.769043,4777.435547,4609.743652,4189.743652,4371.281738,4247.692383,4199.487305,4203.07666,4404.102539,4658.974121,4193.333008,4719.487305,4798.974121,4364.615234
4255.897461,4773.333008,4611.794922,4190.256348,4343.07666,4244.615234,4198.974121,4201.025391,4389.743652,4635.384277,4180,4716.410156,4786.666504,4354.358887
4285.641113,4798.974121,4651.281738,4206.153809,4371.281738,4247.179199,4198.461426,4201.025391,4426.153809,4654.358887,4191.281738,4760,4812.820313,4374.358887
4340,4845.12793,4704.615234,4229.230469,4440.512695,4256.922852,4201.025391,4201.538574,4467.179199,4717.94873,4211.281738,4815.897461,4860.512695,4398.974121
